Unnamed: 0,vehicleKey,type,fuelType,engineSize,mass,time,castAluminium,wroughtAluminium,mildSteel,highStrengthSteel,castIron,magnesium,catalyst,EESystem,powerElectronics,BMS,tractionMotorInduction,tractionMotorPM
172,V00000003,unknown,unknown,unknown, 1250-1499 kg,2020,0,0,0,0,0,0,86.0,0,0,0,0,0
173,V00000003,unknown,unknown,unknown, 1250-1499 kg,2021,0,0,0,0,0,0,86.0,0,0,0,0,0
174,V00000003,unknown,unknown,unknown, 1250-1499 kg,2022,0,0,0,0,0,0,86.0,0,0,0,0,0
175,V00000003,unknown,unknown,unknown, 1250-1499 kg,2023,0,0,0,0,0,0,86.0,0,0,0,0,0
176,V00000004,unknown,unknown,unknown, >1500 kg,1980,0,0,0,0,0,0,86.0,0,0,0,0,0
177,V00000004,unknown,unknown,unknown, >1500 kg,1981,0,0,0,0,0,0,86.0,0,0,0,0,0
178,V00000004,unknown,unknown,unknown, >1500 kg,1982,0,0,0,0,0,0,86.0,0,0,0,0,0
179,V00000004,unknown,unknown,unknown, >1500 kg,1983,0,0,0,0,0,0,86.0,0,0,0,0,0
180,V00000004,unknown,unknown,unknown, >1500 kg,1984,0,0,0,0,0,0,86.0,0,0,0,0,0
181,V00000004,unknown,unknown,unknown, >1500 kg,1985,0,0,0,0,0,0,86.0,0,0,0,0,0
182,V00000004,unknown,unknown,unknown, >1500 kg,1986,0,0,0,0,0,0,86.0,0,0,0,0,0
183,V00000004,unknown,unknown,unknown, >1500 kg,1987,0,0,0,0,0,0,86.0,0,0,0,0,0
184,V00000004,unknown,unknown,unknown, >1500 kg,1988,0,0,0,0,0,0,86.0,0,0,0,0,0
185,V00000004,unknown,unknown,unknown, >1500 kg,1989,0,0,0,0,0,0,86.0,0,0,0,0,0
186,V00000004,unknown,unknown,unknown, >1500 kg,1990,0,0,0,0,0,0,86.0,0,0,0,0,0
187,V00000004,unknown,unknown,unknown, >1500 kg,1991,0,0,0,0,0,0,86.0,0,0,0,0,0
188,V00000004,unknown,unknown,unknown, >1500 kg,1992,0,0,0,0,0,0,86.0,0,0,0,0,0
189,V00000004,unknown,unknown,unknown, >1500 kg,1993,0,0,0,0,0,0,86.0,0,0,0,0,0
190,V00000004,unknown,unknown,unknown, >1500 kg,1994,0,0,0,0,0,0,86.0,0,0,0,0,0
191,V00000004,unknown,unknown,unknown, >1500 kg,1995,0,0,0,0,0,0,86.0,0,0,0,0,0
192,V00000004,unknown,unknown,unknown, >1500 kg,1996,0,0,0,0,0,0,86.0,0,0,0,0,0
193,V00000004,unknown,unknown,unknown, >1500 kg,1997,0,0,0,0,0,0,86.0,0,0,0,0,0
194,V00000004,unknown,unknown,unknown, >1500 kg,1998,0,0,0,0,0,0,86.0,0,0,0,0,0
195,V00000004,unknown,unknown,unknown, >1500 kg,1999,0,0,0,0,0,0,86.0,0,0,0,0,0
196,V00000004,unknown,unknown,unknown, >1500 kg,2000,0,0,0,0,0,0,86.0,0,0,0,0,0
197,V00000004,unknown,unknown,unknown, >1500 kg,2001,0,0,0,0,0,0,86.0,0,0,0,0,0
198,V00000004,unknown,unknown,unknown, >1500 kg,2002,0,0,0,0,0,0,86.0,0,0,0,0,0
199,V00000004,unknown,unknown,unknown, >1500 kg,2003,0,0,0,0,0,0,86.0,0,0,0,0,0
200,V00000004,unknown,unknown,unknown, >1500 kg,2004,0,0,0,0,0,0,86.0,0,0,0,0,0
201,V00000004,unknown,unknown,unknown, >1500 kg,2005,0,0,0,0,0,0,86.0,0,0,0,0,0
202,V00000004,unknown,unknown,unknown, >1500 kg,2006,0,0,0,0,0,0,86.0,0,0,0,0,0
203,V00000004,unknown,unknown,unknown, >1500 kg,2007,0,0,0,0,0,0,86.0,0,0,0,0,0
204,V00000004,unknown,unknown,unknown, >1500 kg,2008,0,0,0,0,0,0,86.0,0,0,0,0,0
205,V00000004,unknown,unknown,unknown, >1500 kg,2009,0,0,0,0,0,0,86.0,0,0,0,0,0
206,V00000004,unknown,unknown,unknown, >1500 kg,2010,0,0,0,0,0,0,86.0,0,0,0,0,0
207,V00000004,unknown,unknown,unknown, >1500 kg,2011,0,0,0,0,0,0,86.0,0,0,0,0,0
208,V00000004,unknown,unknown,unknown, >1500 kg,2012,0,0,0,0,0,0,86.0,0,0,0,0,0
209,V00000004,unknown,unknown,unknown, >1500 kg,2013,0,0,0,0,0,0,86.0,0,0,0,0,0
210,V00000004,unknown,unknown,unknown, >1500 kg,2014,0,0,0,0,0,0,86.0,0,0,0,0,0
211,V00000004,unknown,unknown,unknown, >1500 kg,2015,0,0,0,0,0,0,86.0,0,0,0,0,0
212,V00000004,unknown,unknown,unknown, >1500 kg,2016,0,0,0,0,0,0,86.0,0,0,0,0,0
213,V00000004,unknown,unknown,unknown, >1500 kg,2017,0,0,0,0,0,0,86.0,0,0,0,0,0
214,V00000004,unknown,unknown,unknown, >1500 kg,2018,0,0,0,0,0,0,86.0,0,0,0,0,0
215,V00000004,unknown,unknown,unknown, >1500 kg,2019,0,0,0,0,0,0,86.0,0,0,0,0,0
216,V00000004,unknown,unknown,unknown, >1500 kg,2020,0,0,0,0,0,0,86.0,0,0,0,0,0
217,V00000004,unknown,unknown,unknown, >1500 kg,2021,0,0,0,0,0,0,86.0,0,0,0,0,0
218,V00000004,unknown,unknown,unknown, >1500 kg,2022,0,0,0,0,0,0,86.0,0,0,0,0,0
219,V00000004,unknown,unknown,unknown, >1500 kg,2023,0,0,0,0,0,0,86.0,0,0,0,0,0
220,V00000100,unknown,unknown,< 1400 cm3,unknown,1980,0,0,0,0,0,0,86.0,0,0,0,0,0
221,V00000100,unknown,unknown,< 1400 cm3,unknown,1981,0,0,0,0,0,0,86.0,0,0,0,0,0
222,V00000100,unknown,unknown,< 1400 cm3,unknown,1982,0,0,0,0,0,0,86.0,0,0,0,0,0
223,V00000100,unknown,unknown,< 1400 cm3,unknown,1983,0,0,0,0,0,0,86.0,0,0,0,0,0
224,V00000100,unknown,unknown,< 1400 cm3,unknown,1984,0,0,0,0,0,0,86.0,0,0,0,0,0
225,V00000100,unknown,unknown,< 1400 cm3,unknown,1985,0,0,0,0,0,0,86.0,0,0,0,0,0
226,V00000100,unknown,unknown,< 1400 cm3,unknown,1986,0,0,0,0,0,0,86.0,0,0,0,0,0
227,V00000100,unknown,unknown,< 1400 cm3,unknown,1987,0,0,0,0,0,0,86.0,0,0,0,0,0
228,V00000100,unknown,unknown,< 1400 cm3,unknown,1988,0,0,0,0,0,0,86.0,0,0,0,0,0
